pclass,survived,age,sibsp,parch,fare,sex_male,title_Col,title_Countess,title_Don,title_Dr,title_Major,title_Master,title_Miss,title_Mlle,title_Mme,title_Mr,title_Ms,title_Rev,cabin_Yes,embarked_Q,embarked_S
3,0,-0.1165229692840137,1,0,-0.3639241151151168,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.1165229692840137,1,0,-0.3639241151151168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.1165229692840137,0,0,-0.4927384396045535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.42659289483141216,0,0,-0.4916093204225373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-1.046732745926209,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,0.5811343631976328,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,-0.1165229692840137,0,0,-0.5032910637405887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.42659289483141216,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.659145338991961,0,0,-0.4939468291401017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,1,0.19354695626338475,0,0,0.4488386864945934,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.03900548789716409,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.27155793205771295,1,0,-0.3640033854686488,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.8916977831525099,1,0,-0.3640033854686488,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.7366628203788106,0,0,-0.5071579102543429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.8916977831525099,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.42659289483141216,0,0,-0.5032910637405887,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0.5036168818107832,0,0,-0.4985387093751848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,-0.42659289483141216,0,0,-0.4985387093751848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0.11602947487653514,0,0,-0.4939468291401017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,0.11602947487653514,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,1,-0.5816278576051114,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,0.03851199348968552,0,0,-0.49595952275051075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,3.1779699896570945,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,1.0462392515187307,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.4260994004239336,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1940404506708633,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8141803017656603,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.03851199348968552,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-1.5893551156341563,1,1,-0.33604995202071974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,-2.054460003955254,1,1,-0.33604995202071974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0.5036168818107832,0,2,-0.33604995202071974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,2.2865189537083244,0,0,-0.5032910637405887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8141803017656603,0,0,-0.485729780298374,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.9692152645393595,0,1,-0.33218310550696545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,1.1237567329055802,0,1,-0.33218310550696545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.9692152645393595,0,0,-0.47598146023719967,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.5428691169116866,0,0,-0.503774419554808,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,1.2012742142924298,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.5816278576051114,0,0,-0.44013192620818453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.8141803017656603,0,0,-0.4468196372537224,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0.03851199348968552,0,0,-0.50909133351122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,-0.03900548789716409,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-2.261175871569566,0,2,-0.3650513008738762,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0.34858191903708396,1,1,-0.3650513008738762,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,1,1,-0.3650513008738762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1940404506708633,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.34907541344456255,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.42659289483141216,2,0,-0.17654253332835912,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.5816278576051114,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.659145338991961,2,0,-0.17654253332835912,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.9692152645393595,2,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,1,0,-0.33218310550696545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.1165229692840137,1,0,-0.33218310550696545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0.542375622504208,1,0,-0.30704860316756327,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0.5036168818107832,1,0,-0.30704860316756327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0.03851199348968552,0,0,-0.459789040460854,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-1.046732745926209,0,0,-0.459789040460854,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-2.209494966728953,1,2,-0.24566241476171535,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,-2.2740902839686155,1,2,-0.24566241476171535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.27155793205771295,1,2,-0.24566241476171535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0.27106443765023436,1,2,-0.24566241476171535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.34907541344456255,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.5816278576051114,0,0,-0.5032910637405887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.5036168818107832,0,0,-0.5032910637405887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.8141803017656603,0,0,-0.491125964608318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,-0.9692152645393595,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.9687217701318809,0,0,-0.47598146023719967,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,1.0462392515187307,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.5036932157780192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0.19354695626338475,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,1,-0.8141803017656603,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0.03851199348968552,0,0,-0.40226969856876027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.42659289483141216,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,-0.5041103762182618,0,0,-0.4878236776855719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,0.27106443765023436,0,0,-0.49080501634767637,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,2.7516238420294217,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,1,-0.42659289483141216,0,0,-0.4974907939699574,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.5041103762182618,1,0,-0.3747184171582617,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.5816278576051114,1,0,-0.3747184171582617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8916977831525099,0,0,-0.493140591641984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-1.046732745926209,0,0,-0.493140591641984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,1.2012742142924298,0,0,-0.5086079776970007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.503774419554808,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0.7361693259713321,0,2,-0.5036932157780192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.9692152645393595,1,1,-0.5036932157780192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-1.1242502273130588,1,1,-0.5036932157780192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1.356309177066129,0,0,-0.5032910637405887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-1.899425041181555,0,0,-0.40226969856876027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.503774419554808,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0.8524455480516065,0,0,-0.35151733807573643,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.8524455480516065,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,1,-0.1165229692840137,0,0,-0.5071579102543429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8916977831525099,0,0,-0.4927384396045535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,-0.1165229692840137,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.1165229692840137,0,0,-0.50909133351122,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.27155793205771295,0,0,-0.491125964608318,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.1165229692840137,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,1,-0.1165229692840137,0,0,0.4488386864945934,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.659145338991961,2,2,0.02114999468732421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-1.5893551156341563,2,2,0.02114999468732421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8916977831525099,2,2,0.02114999468732421,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-1.046732745926209,1,3,0.02114999468732421,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,1.4338266584529786,1,3,0.02114999468732421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.1165229692840137,0,0,-0.5032910637405887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.34907541344456255,0,0,-0.49378442158652397,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.1165229692840137,0,0,-0.3631178776169991,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.5816278576051114,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-1.046732745926209,0,0,-0.4939468291401017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,-0.1165229692840137,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,-1.5893551156341563,0,2,-0.24662912639015394,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0.27106443765023436,1,1,-0.24662912639015394,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.8912042887450313,0,0,-0.4916905241993261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0.11602947487653514,1,1,-0.24662912639015394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.6586518445844824,0,0,-0.5071579102543429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-1.5893551156341563,5,2,0.26331125761118074,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,-2.209494966728953,5,2,0.26331125761118074,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,-1.4343201528604572,5,2,0.26331125761118074,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,-1.5118376342473068,5,2,0.26331125761118074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-1.046732745926209,5,2,0.26331125761118074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-1.2017677086999083,5,2,0.26331125761118074,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.8136868073581817,1,6,0.26331125761118074,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,1.0462392515187307,1,6,0.26331125761118074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,1.6663791026135275,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.19354695626338475,0,0,-0.481781730007831,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.7366628203788106,0,0,-0.453103262838573,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.5811343631976328,2,0,-0.4902404567566683,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,2,0,-0.4902404567566683,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8141803017656603,0,0,-0.493140591641984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.42659289483141216,0,0,-0.4723562916305551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.9692152645393595,0,0,-0.4939468291401017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,-0.1165229692840137,1,0,-0.25742342843329874,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,1,0,-0.25742342843329874,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,1,0,-0.3370166636491582,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.42659289483141216,1,0,-0.3370166636491582,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.7366628203788106,0,0,-0.459789040460854,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.465351635524837,0,0,-0.5036932157780192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0.8912042887450313,2,0,-0.3706910965141867,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.27155793205771295,1,0,-0.4916093204225373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.659145338991961,0,0,-0.4916093204225373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,1.2012742142924298,1,0,-0.3706910965141867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.4974907939699574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.34907541344456255,0,0,-0.5032910637405887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.5108642826377763,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-1.4343201528604572,0,0,-0.28022235547839347,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,-0.1165229692840137,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,-0.1940404506708633,0,0,-0.5086079776970007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.1165229692840137,0,0,0.4488386864945934,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8916977831525099,0,0,-0.5129581800249742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,-0.27155793205771295,0,0,-0.4902404567566683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.5041103762182618,0,0,-0.4902404567566683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,1,-0.5816278576051114,0,0,-0.4701811904665684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.493140591641984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,-2.131977485342104,0,1,-0.40589486717540485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,1,-0.5816278576051114,1,1,-0.40589486717540485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,1.0462392515187307,0,0,-0.5187584497956055,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.20796066125261195,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.1940404506708633,0,0,-0.4902404567566683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,1,-0.1165229692840137,0,0,-0.4878236776855719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0.9687217701318809,0,0,-0.4955573707130803,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3,1,-0.1165229692840137,0,0,-0.4909654904779972,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.03851199348968552,0,0,-0.5036932157780192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.1165229692840137,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1940404506708633,1,0,-0.4902404567566683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.34907541344456255,1,0,-0.4902404567566683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.03900548789716409,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,-0.659145338991961,0,0,-0.4927384396045535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.5071579102543429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.7366628203788106,0,0,-0.4916093204225373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,1.4338266584529786,0,0,-0.4916093204225373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.9692152645393595,1,0,-0.507076706477554,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.1165229692840137,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,-0.1165229692840137,0,0,-0.4866152881500237,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.34858191903708396,0,0,-0.5178729419439558,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.27155793205771295,0,0,-0.493140591641984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.5816278576051114,0,0,-0.4927384396045535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.27106443765023436,0,0,-0.4761419343675205,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.11602947487653514,0,0,-0.493140591641984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.03900548789716409,0,0,-0.4916093204225373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-1.9769425225684045,1,1,-0.42821043840628037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,-2.209494966728953,1,1,-0.42821043840628037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,1.5113441398398282,0,0,-0.6434642498641783,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.27106443765023436,0,0,-0.493140591641984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8141803017656603,0,0,-0.6434642498641783,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.1940404506708633,0,2,-0.42821043840628037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,1,2,-0.1900764961264988,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,-0.1165229692840137,1,2,-0.1900764961264988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.1165229692840137,1,2,-0.1900764961264988,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,1,2,-0.1900764961264988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.5041103762182618,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0.19354695626338475,0,0,-0.4916093204225373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1940404506708633,0,0,-0.4916093204225373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.7366628203788106,1,0,-0.45350541487600343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.659145338991961,1,0,-0.45350541487600343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,1,0.19354695626338475,0,0,-0.4902404567566683,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.9692152645393595,0,0,-0.505707842811685,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.659145338991961,0,0,-0.480412866341962,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.03851199348968552,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.659145338991961,0,0,-0.4927384396045535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.27106443765023436,0,0,-0.4916093204225373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.5816278576051114,0,0,-0.4980553535609655,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-1.9769425225684045,0,1,-0.3840626517587487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,1,0.7361693259713321,0,1,-0.3840626517587487,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.1165229692840137,0,0,-0.5036932157780192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.852939042459085,0,0,-0.5036932157780192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.1165229692840137,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.1165229692840137,0,0,-0.5032910637405887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.1165229692840137,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,-0.1165229692840137,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,0.3873406597305088,0,0,-0.49209267623675657,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,1.1237567329055802,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.1165229692840137,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.1165229692840137,1,0,-0.3640033854686488,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.1165229692840137,1,0,-0.3640033854686488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.1165229692840137,1,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.1165229692840137,1,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.1165229692840137,0,0,-0.49386562536331285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.5816278576051114,2,0,-0.47598146023719967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.27155793205771295,2,0,-0.47598146023719967,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-1.9769425225684045,0,2,-0.21762777753699744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,1,-0.03900548789716409,3,1,-0.21762777753699744,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.27155793205771295,1,1,-0.21762777753699744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-2.209494966728953,1,1,-0.4079094942090708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
